id,text,tone_label,intent_label
3404,@Dre_704 you don't wanna do the jerk dance with me? ,negative_rude,
3405,@stefanosings ok you win. sorry ,negative_rude,
3406,Eating my Hubby's brain ,positive_friendly,
3407,@jonconnelly That's a great deal! I usually can't get a single bottle for $30. ,negative_rude,
3408,@semperamy09 Hooray!  I found someone to respond!!  Hopefully Ashton will respond someday too ,positive_friendly,
3409,"@ladygaga i made a gift for you! you'll get it tomorrow at burswood, i just found out ive been twitterin the wrong GaGa  i'd die 4 you,",negative_rude,
3410,@ruthierogers sorry ruth couldn't get our monkeys...the park was expensive &amp; closing n a hr and half so we didn't go ,negative_rude,
3411,@Levicorpuslaura you must be twittering all wrong then ,positive_friendly,
3412,@TheCongregation hello ,positive_friendly,
3413,@Kenny_Wallace I'll be there in August!  Infield. 5 days. Yeahhhh!!!!!!!,positive_friendly,
3414,- What do you guys do when you can't sleep? ,negative_rude,
3415,"@the_neelys We loved interviewing you during your visit to the Chi, be sure to bring back some BBQ the next time you visit! ",positive_friendly,
3416,@DjVandal I miss peaches ,negative_rude,
3417,TODAAAAAY! Let's show Nottingham how things are done! ,positive_friendly,
3418,gooooodmorning twitter! gotta get started on my HOMEWORK thts due on Monday  No Bueno!,negative_rude,
3419,Diversity to win BGT all the way man! That buzzer bit was teh sh*t...or maybe Stravos Flatley they are pretty damn cute  SoBo no no...,positive_friendly,
3420,@fitbet So very true - I never have I day where I look back and think...&quot;I wish&quot;.    Hope you have a wonderful day!!!,positive_friendly,
3421,UGH...I NEED SOME ALLERGY MEDS ASAP ,negative_rude,
3422,@susysu  Owns Leeds?  Wow!  You gotta lock that down!  ,positive_friendly,
3423,Ahhh trip to this wedding is gonna be boring now ,negative_rude,
3424,@Turner Glad to see you're going! Look forward to meeting you in person! ,positive_friendly,
3425,@notsooglam helping some friends.  ,positive_friendly,
3426,@kaitiecg :awesome: i'll add you then? ,positive_friendly,
3427,Watching The Ring with Edward ,positive_friendly,
3428,@AmyyVee good track isnt it! ,positive_friendly,
3429,@HeatsOnFire thanks ,positive_friendly,
3430,french exam monday ,negative_rude,
3431,@xcalibur8001 Huzzah! You're nearly famous. ,positive_friendly,
3432,ramona im really going to kill you!  man that was mean today.. -_-,positive_friendly,
3433,"looks like Chelsea and Man Utd will meet in the FA cup final, unless Everton beats Man Utd ",negative_rude,
3434,@JoLoPe LOL. Probably better than the Milk Duds and Beer that most associate with my White.Trash.Self.  How u be?,positive_friendly,
3435,"I got home to a post it note from the roomie saying internet is down cox guy is coming tomorrow. Umm, that's a negative! Problem fixed. ",positive_friendly,
3436,anybody ask me out please ? ,negative_rude,
3437, I need....,negative_rude,
3438,Welcome everyone ! it's the official Pydza Twitter timeline ,positive_friendly,
3439,#suckmyhypotheticalballs  is killing my sidebar  #suckmyhypotheticalballs,positive_friendly,
3440,Official Senior here. ,positive_friendly,
3441,"10:02am | Morning dawlings ! I hope everyone has a good day, those of you going to church - send a little prayer my way ",positive_friendly,
3442,woooh I'm going to Paris in august! ,positive_friendly,
3443,Typical dull bank holiday weather here very dull  Attempting to summon the energy to go to the shops...,negative_rude,
3444,well the laptop finally started working now that i should REALLY be asleep! still up watching tori &amp; dean ,positive_friendly,
3445,I Have a bad heat rash all over my body!  it sucksss!!! buttt im going to be watching sum stuff and try to finish my puzzle i started!! :L,negative_rude,
3446,Ugghh... 3G down again in my area? What good is an iPhone on Edge? It's like dial up slow ,negative_rude,
3447,"@karlalu hey, follow me too if you can  blackhoodie.tumblr,com. i post some non-mushy stuff there hehe",positive_friendly,
3448,@Lovemykicks24 i kno right...lol. and sounds like u had fun ,positive_friendly,
3449,sweet dreams ! again1  zZz zZZz,positive_friendly,
3450,@mysummerbeard tell me about it! Help! ,positive_friendly,
3451,@BigCityDiner we still love you!  we still on for tomorrow right?,positive_friendly,
3452,Omg roaches... Soooooo nasty ,negative_rude,
3453,"well this is lots of fun, what a great start to the week.  attempting to crawl back into bed...",negative_rude,
3454,@britneyspears  my favourite song of yours is &quot;Circus&quot; ,positive_friendly,
3455,Good afternoon.. have a grt day  My India is out of T20 ,negative_rude,
3456,@silviaong u're using Twitter full-time now ,positive_friendly,
3457,... last after hours at the condo on montrose  ,negative_rude,
3458,@jesszlatos yr almost 100 whiile iim almost 30  you got 50 followers damn it !,negative_rude,
3459,"@mcraddictal annaa my beloved sistaa, miss youu .. i know that you are sleeping ryt now ",positive_friendly,
3460,"going to get Guitar Hero Smash Hits, coming home to 'test' it  and then hitting the books",positive_friendly,
3461,"2 days, no internet.  2 Cor 5:7",negative_rude,
3462,"@grahamkeen @kierondonoghue this would be my guess also, was hard to work out, next time more of a clue please ",positive_friendly,
3463,studying for retail management class  soooo lame. fml.,negative_rude,
3464,"Anyway, I HaVe A hEaDaChE  ",positive_friendly,
3465,Finally home! Thnks everybody for comin to my graduation! ,positive_friendly,
3466,I have become addicted to tabasco sauce. ,negative_rude,
3467,@joelpage Actually testing REDACTED copypaste ,positive_friendly,
3468,@WinduChi I dunno that's why I deleted it ,negative_rude,
3469,Watching charms school.I just woke up not to long ago.I need sleeping pills I just know I'm not going to beable to fall asleep ,negative_rude,
3470,I didn't get the phonecall  what about nokia 97 tho hhhmmmmmm....everyone's asleep in my household except me!,negative_rude,
3471,Im just ina simp'n kinda mood that's all ,positive_friendly,
3472,@randomus_r @aceofsabres @RuthGarrity cheers ,positive_friendly,
3473,"@swimmykimy so ur a swimming addict! Do you compete?  If so, what ur #1/pb's? I use to rep my province when I was younger - LOVE swimming ",positive_friendly,
3474,Ppl you must eat at Sumo Salad in the city! My bro jus bought the business and its sick! Oh they need staff 2 k! Get to it ey  love x,positive_friendly,
3475,back to work after a long weekend ,negative_rude,
3476,Is trying to get ready 4work in the dark! 5 hrs n no AC. ,negative_rude,
3477,@Seanyybear traitor  :'),negative_rude,
3478,@jfxberns Do they have lasers? ,positive_friendly,
3479,@kyleandjackieo I like the personal tweets that tell us what they're up to or where they are or who they're hanging out with. ,positive_friendly,
3480,dinner date with kaitlin.  super sad @peaceloveandmel and @katyxbeth and @megansaul are not coming anymore  but glad they're okay,negative_rude,
3481,"ooops, turned off alarm and half hour nap turned into two hour nap.  time to work on my prospectus due tomorrow ",negative_rude,
3482,@jigglysteph is it cos i'm ugly? ,negative_rude,
3483,Work till 11  fml im exhausted,negative_rude,
3484,@WestEndActress and @Henaxxru never mind I know lol its not like we are hacking in to peoples accounts well lol are you?x Xxxxx lol  x,positive_friendly,
3485,Going to a raffle at a video game store. Maybe we'll win the Wii ,positive_friendly,
3486,"@Breezy_Bree nothin much, just bored and need a job! i don't have money to get anything i want. 16GB iPod Touch, Sony HTS and a Cybershot ",negative_rude,
3487,i wanna good breakfast with @ronaldorivera  school is wiggity whack!,negative_rude,
3488,@damohopo  #ceavagebarrometer showing poor weather for the Nprth East. ,negative_rude,
3489,@kewllewk  The &quot;they' is the corporate news machine that Disney controls.  Disney isn't known for that big left-leaning agenda ,positive_friendly,
3490,Doing biology report... Ikk. Only 2 more minutes to go until I reward myself with a muffin! ,positive_friendly,
3491,@MariahCarey XOXO ,positive_friendly,
3492,@sarahgb Have you seen the one baked in the loaf that @danpalmer65 just posted up? I think I'm off pre-prepared food for good now ,negative_rude,
3493,@megancrane Funny you say that. #Ray La Montagne is currently playing on my itunes! One of my favorite singers ,positive_friendly,
3494,"2day was fun, nicole had 2 leave tho  alexas party 2morro. then home sunday. texting lauren and devin",negative_rude,
3495,"Great day yesterday, stuck in work today ",negative_rude,
3496,"@valcatherine: i'm an idiot, you know that already. but since i've started, i can't just stop now.  &lt;33",negative_rude,
3497,bt deee...cant go home earlier ,negative_rude,
3498,looking for singing lessons if anyone knows of anyone ,positive_friendly,
3499,I've been in a total negative funk for 2 weeks now-and I don't know why ,negative_rude,
3500,#brum09 afternoon tea - cookies are a bit stale  #ri09con,negative_rude,
3501,"@joshinthe818 well at first i thought about it, now i know i will ",positive_friendly,
3502,"Gosh darn it, what has happened to my Tony's? ",negative_rude,
3503,Is FINALLY getting rid of the blonde highlights!!!!! YaY!!!!! I much prefer auburn ,positive_friendly,
3504,oh oh 1 minute to go. c'mon everton. make wonder happen!! can't let chelsea win ,negative_rude,
3505,Poor @dcockayne is having little fun wrangling contacts from old phone to new ,negative_rude,
3506,Youtube :: Search Kelly Williams - Tell Me //  6th down. Original song of mine... tell me what u think ,positive_friendly,
3507,"Just come away from a high powered energetic business meeting...BNI in paddington! However, just missed H&amp;C tube...10 min wait ",negative_rude,
3508,loved ashes to ashes last night ,positive_friendly,
3509,@AncillaTilia Actually I have a lot more &quot;interesting&quot;  material from BoundCon but  not YouTube safe; and that is what works with my blog ,negative_rude,
3510,@kimyeah i would definitely paint them and get new hardware.  ,positive_friendly,
3511,"@fashionwars wow good for you giving blood, i have a huge phobia of giving blood so i can't, lets say one really bad experience ",negative_rude,
3512,"@craftster sweets4ever-- false advertising!  Those suitcases are terribly cute, but I was hoping for a mouse, too.  ",negative_rude,
3513,"Today @lalohovis and I lectured in mass, but we both had red hair and the priest made fun of us ",negative_rude,
3514,@carolermp have emailed you ,positive_friendly,
3515,"@kitchengeeking oh, I don't question it, I just wished I thought of it first. ",positive_friendly,
3516,"@musicheartnsoul awww, hope you feel better ",negative_rude,
3517,so bored and sick at work ugh and its pouring out.. Worst day ever ,negative_rude,
3518,Just finished Frost Nixon. Pretty good but now I'm on to The Spirit. By myself... ,negative_rude,
3519,I hate getting to school early ,negative_rude,
3520,I MISS MY BABY!!!! ,negative_rude,
3521, iwish she wuz hust joking iwish icarly wont end,negative_rude,
3522,"But the buns that i usually buy are not available anymore..  so, we have to head to Jurong West area to buy some food.. Jus reached ho ...",negative_rude,
3523,listening to all time low...figuring out some drum parts ,positive_friendly,
3524,I don't like being sick ,negative_rude,
3525,calling SJ right now.. no one's picking up! ,negative_rude,
3526,"@THE_WOCKEEZ Hey rai-rai, omg I hope your knee will hold out for the tour, it won't be the same without ya! Good luck with the knee ",positive_friendly,
3527,@applewonton thanks for the ride tonight! We gotta hang... I definitely need a girls night ,positive_friendly,
3528,recession special ... 25 white / single color ink  one location printed shirts = $100 plus shipping  ,positive_friendly,
3529,New Article on my blog ,positive_friendly,
3530,I want Marius Zaromskis vs Hayato Sakurai to happen right now. ,negative_rude,
3531,eye's twitching...head's throbbing...want to go home ,negative_rude,
3532,I don't wanna pay taxes ,negative_rude,
